DATAFLOW,LAST UPDATE,freq,currency,prod_veg,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Italy,2004,49.09,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Italy,2005,51.70,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Italy,2006,65.46,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Italy,2007,60.12,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Italy,2008,60.49,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Italy,2009,62.26,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Italy,2010,61.50,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Italy,2011,65.13,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Italy,2012,72.24,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Italy,2013,68.17,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Italy,2014,69.47,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Italy,2015,81.12,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Italy,2016,78.70,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Italy,2017,79.25,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Italy,2018,80.04,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Italy,2019,91.51,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Italy,2020,85.04,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Italy,2021,80.84,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Italy,2022,75.56,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Italy,2023,86.11,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Lithuania,2000,215.30,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Lithuania,2001,247.40,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Lithuania,2002,183.20,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Lithuania,2003,148.16,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Lithuania,2004,139.55,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Lithuania,2005,155.92,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Lithuania,2006,175.89,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Lithuania,2007,130.87,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Lithuania,2008,450.00,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Lithuania,2011,1671.37,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Lithuania,2014,,z
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Lithuania,2015,,z
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Luxembourg,2014,,z
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Luxembourg,2015,,z
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Malta,2000,43.75,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Malta,2001,47.02,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Malta,2002,41.93,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Malta,2003,67.55,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Malta,2004,43.71,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Malta,2005,58.48,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Malta,2006,46.92,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Malta,2007,50.59,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Malta,2008,56.93,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Malta,2010,55.08,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Malta,2011,61.24,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Malta,2012,66.89,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Malta,2013,61.55,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Malta,2014,67.47,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Malta,2015,96.34,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Malta,2016,78.22,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Malta,2017,98.15,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Malta,2018,78.47,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Malta,2019,91.05,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Malta,2020,83.01,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Malta,2021,97.86,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Malta,2022,129.73,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Malta,2023,124.78,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Poland,2000,63.89,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Poland,2001,78.24,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Poland,2002,62.84,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Poland,2003,56.74,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Poland,2004,54.48,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Poland,2005,49.71,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Poland,2006,59.47,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Poland,2007,59.91,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Poland,2008,73.06,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Poland,2009,68.43,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Poland,2010,103.12,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Poland,2011,92.96,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Poland,2012,126.64,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Poland,2013,150.37,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Poland,2014,168.16,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Poland,2015,180.47,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Poland,2016,142.38,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Poland,2017,163.34,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Poland,2018,174.83,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Poland,2019,192.38,p
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Poland,2020,215.11,p
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Poland,2021,225.65,p
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Poland,2022,279.16,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Poland,2023,280.57,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Portugal,2000,36.28,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Portugal,2001,20.30,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Portugal,2002,42.04,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Portugal,2003,46.68,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Portugal,2004,40.60,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Portugal,2005,41.94,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Portugal,2006,36.78,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Portugal,2007,39.04,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Portugal,2008,49.05,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Portugal,2009,44.32,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Portugal,2010,62.70,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Portugal,2011,51.78,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Portugal,2012,68.46,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Portugal,2013,62.05,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Portugal,2014,67.84,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Portugal,2015,75.77,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Portugal,2016,88.77,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Portugal,2017,74.07,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Portugal,2018,79.13,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Portugal,2019,96.08,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Portugal,2020,81.59,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Portugal,2021,77.97,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Portugal,2022,114.38,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Portugal,2023,74.64,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Romania,2000,60.66,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Romania,2001,97.38,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Romania,2002,102.80,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Romania,2003,94.03,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Romania,2004,167.99,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Romania,2005,217.00,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Romania,2006,131.00,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Romania,2007,226.00,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Romania,2008,239.00,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Romania,2009,208.00,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Romania,2010,336.00,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Romania,2011,215.00,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Romania,2012,301.00,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Romania,2013,237.00,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Romania,2014,321.00,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Romania,2015,270.00,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Romania,2016,307.00,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Romania,2017,319.00,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Romania,2018,309.00,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Romania,2019,369.00,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Romania,2020,416.00,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Romania,2021,417.00,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Romania,2022,486.00,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Romania,2023,516.00,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Slovenia,2008,67.11,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Slovenia,2009,51.98,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Slovenia,2010,62.49,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Slovenia,2011,51.59,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Slovenia,2012,90.77,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Slovenia,2014,,z
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Slovenia,2015,,z
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Slovakia,2000,15.57,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Slovakia,2001,22.61,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Slovakia,2002,22.87,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Slovakia,2003,21.41,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Slovakia,2004,14.21,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Slovakia,2005,13.78,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Slovakia,2006,13.97,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Slovakia,2007,15.73,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Slovakia,2008,16.53,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Slovakia,2009,58.07,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Slovakia,2010,61.64,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Slovakia,2011,67.63,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Slovakia,2012,68.79,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Slovakia,2013,66.7,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Slovakia,2014,66.48,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Slovakia,2015,63.91,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Slovakia,2016,68.78,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Slovakia,2017,71.31,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Slovakia,2018,72.81,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Slovakia,2019,75.69,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Slovakia,2020,86.10,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Slovakia,2021,89.80,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Slovakia,2022,98.36,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Slovakia,2023,119.84,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Tomatoes in the open: all qualities - prices per 100 kg,Kosovo*,2019,60.93,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Extra virgin olive oil - prices per 100 litres,Austria,2014,,z
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Extra virgin olive oil - prices per 100 litres,Austria,2015,,z
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Extra virgin olive oil - prices per 100 litres,Belgium,2014,,z
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Extra virgin olive oil - prices per 100 litres,Belgium,2015,,z
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Extra virgin olive oil - prices per 100 litres,Bulgaria,2014,,z
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Extra virgin olive oil - prices per 100 litres,Bulgaria,2015,,z
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Extra virgin olive oil - prices per 100 litres,Cyprus,2005,137.98,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Extra virgin olive oil - prices per 100 litres,Cyprus,2006,400.68,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Extra virgin olive oil - prices per 100 litres,Cyprus,2007,413.04,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,National currency,Extra virgin olive oil - prices per 100 litres,Cyprus,2008,390.81,
